feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,label
0.9330232216002112,0.8043609156129707,0.4673816015552915,0.7847634492521874,0.017836783976987736,0.10914399676573494,0.8294286148827363,0.7968170883251617,0.2326407419664337,1
0.5307695905990535,0.6060158207000109,0.8677389537760112,0.6031071573387257,0.4125715692736803,0.3741840434071827,0.4258820863735099,0.6519310255799742,0.8674906317523249,1
0.45389688207629975,0.24783956295135812,0.23666236299758114,0.7460142802434464,0.8165687634239104,0.10527807985412496,0.06655885695517816,0.5944336637564518,0.14617324419269828,1
0.8246641904563413,0.31033467392407443,0.14387193297114265,0.9209704724874502,0.16553172273527816,0.28472008233793555,0.15361339519205863,0.11549006366535497,0.021148016336440034,1
0.05539540916426011,0.1746414709358527,0.05338193262717539,0.5911438161109712,0.6807145267995064,0.39363045683202824,0.3179910969520494,0.5045262370222301,0.8750049422346086,1
0.851131626822206,0.04347506201279194,0.18149840959652408,0.23674487110439602,0.24938757583221183,0.5712326517427727,0.4162624257031923,0.04925411992759399,0.3736141384595716,1
0.5237529487176372,0.10167190290371597,0.8334585537885597,0.051961866465104256,0.9248418690180621,0.0991131415798755,0.8435749515977528,0.9026531439276171,0.9795706805865927,1
0.8020258802735936,0.7794775407713289,0.6424832759955477,0.778996354578129,0.13455220841314708,0.5360680359476373,0.5142228701904145,0.8575721441225576,0.46279936559351587,1
0.3850894961003535,0.6395632712371101,0.26646331750084606,0.13976841095395687,0.4778772740237458,0.416889368594885,0.2325699405288737,0.367511810115128,0.3663924498262474,1
0.32749556441254546,0.37946407972692897,0.6857433454559454,0.2968764745712853,0.9488579267153404,0.9163480195381779,0.4809104283000786,0.3283612050046888,0.5354347898300031,1
0.8485604887736246,0.652587340560102,0.8043918279470774,0.5327222760657402,0.6329176292676207,0.2881556141824617,0.7348931623102908,0.20240459312571835,0.6947981288184982,1
0.8607190683258941,0.13210283730154393,0.6143797405419198,0.0950957482299346,0.7257156282714269,0.08449321882352023,0.935939822700626,0.13740793003780216,0.9588802459090804,1
0.8008841760850967,0.5936820044663541,0.7826241046295469,0.7951148389830859,0.9460270628173303,0.2533833538391872,0.5900758953583092,0.09504919756440122,0.6161657000241213,1
0.1712913040927888,0.5649506114724419,0.5724305140338497,0.46598515298122734,0.5226317755131228,0.7639233900065879,0.7992447165120666,0.4921532155754291,0.5995934415226123,0
0.9312362356901018,0.11973358850112281,0.1171035659001105,0.08770901191076841,0.6578632850405278,0.4186083007903795,0.7743214161418432,0.6712314133085926,0.33363775832823817,0
0.8983665473615358,0.7625321470706523,0.2705349409101757,0.364192017772054,0.3144399802042629,0.15761164862499966,0.14778337254219165,0.936127463375744,0.43790403719875326,1
0.38331982277740984,0.7296857086773779,0.5529930652528999,0.9361399868384622,0.7803014939093922,0.47936956412454035,0.3763594734808262,0.986631544924322,0.7177602360036435,1
0.9511946600038411,0.11847857721704136,0.8505336791907826,0.6370738839912076,0.12192167833511258,0.5882579999692207,0.6860963651054488,0.012302685888602838,0.45431796184174655,1
0.8253995111963212,0.29535902534408986,0.4585480817985511,0.4423141270678932,0.3019273914424916,0.9184418955155542,0.7812940354315159,0.1105884109961105,0.9970346578375731,1
0.8792000243077452,0.28390843786403896,0.8368965796609382,0.10641953187138287,0.9991047304742386,0.6656847361065369,0.650125015558797,0.09044072698413275,0.8970333988966253,0
0.028999503204469423,0.24082805804114704,0.143021875166635,0.7767679406922186,0.19820422721289788,0.9106382271308853,0.6562690393274901,0.036162710494696215,0.0054298341287004614,1
0.051657917014398924,0.6059251776477277,0.8014818108594153,0.23855282062738847,0.849408842923073,0.057231940153260386,0.8009638536416762,0.9277954301722804,0.7721083991043806,1
0.6981207839786372,0.8379802186553831,0.04015129954706642,0.20178211071905539,0.12492367930564308,0.5045309901929865,0.7451881283288445,0.6300118445763987,0.851131099761935,0
0.15521299244109088,0.7346210919351616,0.1930414908689041,0.27075875131780025,0.7099046972813039,0.9802047848986818,0.6115436059770696,0.054500314991295595,0.6163089699275328,0
0.042350551580167095,0.8841457113668172,0.7095782851006207,0.17312784642250323,0.09172100582419807,0.18353322888031898,0.9800271795541925,0.4585606424584898,0.784080948341408,0
0.6364083421077769,0.5724131499586373,0.1451302546650497,0.9460244535580951,0.30134263251471793,0.5780172158075422,0.6997759445890661,0.6492331552453089,0.9405944096955184,1
0.148438989920058,0.5083527384469421,0.40403439074076597,0.4741687294826181,0.11921752619774462,0.13409460987276534,0.27807554578125737,0.3047046037608313,0.42790321368135,1
0.6109875470366283,0.634629117418263,0.41181089658557024,0.4087831094286971,0.21762852669696198,0.5883062484090082,0.3170409113172379,0.0360598342773637,0.4184000441568604,0
0.4741326750901703,0.22559286820421098,0.5724579331221157,0.5657719004319209,0.7020021811103714,0.64794848220121,0.6524330565210316,0.3162141518240431,0.7874322219859539,1
0.5491443835996794,0.4314181951798901,0.6260124809410571,0.3606573344502543,0.5127392446067582,0.7367056884822203,0.8864028867237077,0.9210571972951916,0.5036329251830992,0
0.5202751147405691,0.7998704107638365,0.31445069174420126,0.8373823623450686,0.4941416465174234,0.11585672433526839,0.0720591470729437,0.8419932110394631,0.0555679169068779,1
0.2806114361336559,0.3341300405015458,0.1729944451915938,0.31389336980198923,0.7426925667250857,0.014682843560070769,0.8271734245206864,0.8565480235745582,0.3722615731915482,0
0.1536128990606348,0.6008404079450809,0.11967255586489434,0.3649193610782525,0.9584291809009724,0.9954644725836371,0.7721048913545856,0.3109615099207662,0.6876650491660925,0
0.7054063654840127,0.38784169516364975,0.6408886345861594,0.010727644975676243,0.20905765860224146,0.5250883029672612,0.16375130425829587,0.16590686787653364,0.8363042905502379,1
0.9891330026836055,0.5559694280284484,0.8390697308817134,0.9903216643262726,0.1415958885687747,0.4482456132543511,0.3925727158419199,0.08004928364618502,0.7553301727947445,1
0.433779027322593,0.4693269341904013,0.15067297381324019,0.18092665223086812,0.907103622156215,0.04464908897427888,0.23285228494370624,0.29205933031452835,0.4901975424015864,0
0.5864451730147959,0.4932899758506666,0.08411533455688203,0.24366745405571355,0.8435883847625412,0.6375887004784591,0.6491490501342744,0.6702032553513549,0.7629030190395291,0
0.058108481721447336,0.3666083849326124,0.5395274352616787,0.338456483297326,0.8444788732871865,0.48257250858729395,0.7686275894593791,0.852015516881169,0.5047914829034981,0
0.9095522438713499,0.5871239405369806,0.8502742988337217,0.3405907955915243,0.4988169585314852,0.5314110410045777,0.10497971589607058,0.39855250670154063,0.9173376725516761,0
0.6308322403647424,0.17750658243696749,0.33885563560960497,0.19160300966269983,0.02482313179857254,0.9274604585040267,0.4482073282568715,0.30753507242078615,0.5984771915577366,0
0.0073144562930156365,0.27802210660081383,0.7030334656988926,0.633769773069263,0.9818059475425355,0.620357709658044,0.4775058736277328,0.7614325631840076,0.9033278719640531,1
0.7206959467183516,0.9632112235493796,0.7820051707381772,0.8668014382619265,0.11410407118363719,0.7324135029937877,0.4400886995273686,0.5531038024112752,0.6541024094823568,0
0.9698151167055694,0.9845780814316246,0.28822824548790527,0.7337534974379162,0.7499835379352686,0.3464928613130488,0.12386977486422102,0.04094696028571976,0.7773431275291786,0
0.4896997418169059,0.9855401694949262,0.46497345619365305,0.9779169790738402,0.4115760021940599,0.7936821505599726,0.08481927231183206,0.5554617101377639,0.8020597869857242,0
0.9247016672198887,0.8225830906174316,0.036970727201174225,0.3727023413067342,0.04869847231385127,0.109282291114558,0.6753056286674841,0.7132581963116982,0.7737206827516263,1
0.8654565480556629,0.7394314684765099,0.8008715921066321,0.048963709823279244,0.23453515044129858,0.6218977733752458,0.8581253046248232,0.0045001249396591225,0.5146293421163498,0
0.6772873993643972,0.029607289128613212,0.4013555575533879,0.8956348813836968,0.6716128088558587,0.2376583633605973,0.8527811296319127,0.3480314234095143,0.8533446711440594,1
0.29894365111890553,0.590320250883149,0.3969400677478341,0.274825050755067,0.8865575621718692,0.18759368193949133,0.0848115912357631,0.34192693854566036,0.7176391476415676,0
0.8074316059762817,0.9987433700667648,0.2963620570111649,0.4079419511312822,0.1368212780296263,0.5748719296230336,0.9975800372629172,0.7008810101206585,0.5952128404133717,1
0.392369092921794,0.9152987602855548,0.49691659613034944,0.1343669133130615,0.3653784631991335,0.0671666688477669,0.20197903768878156,0.017668780999912204,0.4532799165001634,0
0.6345402649517972,0.34329246237890776,0.4203817715052771,0.9592092728445759,0.7519631215749155,0.5408566369449512,0.28454087511182524,0.8969967987729952,0.23509711688065948,0
0.32534273051667706,0.9090648144229485,0.5295420552850724,0.7423179494179767,0.5907447941637661,0.6534392090094951,0.29938329151482557,0.24137206162666291,0.32249234716866526,0
0.15544156408342247,0.8743143652908074,0.2832469332501141,0.5614893944143846,0.7919744251413741,0.7838241093757136,0.4383862585841929,0.47625730858672566,0.9947017489350248,0
0.6745974769790241,0.8146384431178827,0.9025539692192319,0.7875898362293392,0.18517934495356758,0.5621707337375722,0.10189415731454488,0.6529221265639984,0.955349428187811,1
0.5127320643001113,0.4329724928677672,0.03584275141816318,0.9597745223292203,0.10300268413015878,0.041079093304846936,0.24606661150493847,0.06553043391838242,0.45511784241176234,0
0.5160878012571124,0.3125699490285839,0.05096048257488606,0.1116003682492267,0.3845043779899281,0.06052845082653613,0.6981897256099134,0.20702054152481197,0.3020715687836385,0
0.3941257771780975,0.4166096330691479,0.0016607076748005323,0.11207037099869754,0.8627645637408781,0.001233062511908134,0.5081673558128751,0.4895020065072081,0.3330941610106378,0
0.43132702014644964,0.7805811375265843,0.8412037062149564,0.26034854341525004,0.32249044096772983,0.24248285302833272,0.47986340055106513,0.6832583576588129,0.22825287546342055,1
0.33073574205486667,0.9303846175891505,0.048569289846958075,0.4607696052395662,0.7115580415967778,0.15045401155747407,0.047374020005481854,0.13820537163853075,0.9188231935306829,0
0.009259781821123414,0.18832197481135182,0.03128351290164455,0.11062946756220327,0.6201492866282963,0.24163890873908578,0.5692120504306768,0.5901953827661262,0.849435333089779,0
0.004741392911873921,0.8533694593423667,0.619119086426974,0.1627434861049576,0.772937388135284,0.8554915417905857,0.2542634837541573,0.9187936809026809,0.4544574302986578,0
0.6034244543333215,0.9846495336176436,0.36153607863919934,0.8131593458201128,0.31839911782845964,0.799213522241491,0.6007339188626425,0.21635569522540143,0.4140260937892364,1
0.3176356343635617,0.07810839308036388,0.029834770099697483,0.3464786554071809,0.01903414781748658,0.16548775758177503,0.7251833208508688,0.7080912356835879,0.7385803864573827,0
0.31715317112997876,0.8900194571176955,0.5938305480284476,0.12602634174662652,0.14371866145553414,0.6930954269297015,0.17294393644207806,0.5072927015820433,0.9917744759287107,0
0.004007604733339498,0.016579801897556923,0.9930845819305065,0.5846388341341655,0.12690997551851313,0.8973021997540936,0.8803803001276922,0.5362004131113752,0.6217920298607565,1
0.27318719150087634,0.05051969637200515,0.5945676088908644,0.294755193202763,0.6636210466603519,0.8362451768426012,0.018160543914364058,0.5957137746857274,0.23128053968685225,0
0.8738884979038014,0.2536645065618285,0.6107701332354183,0.5535408400896115,0.3961665000592489,0.6776207635997941,0.7257696347154339,0.5669377953193868,0.7584222371847541,1
0.9834170759929376,0.4192723879008051,0.5145830518855309,0.012469877941213237,0.7960285563103784,0.5202300670459938,0.4079614303605652,0.0940719630893958,0.8896564216753973,0
0.39500724004055643,0.6825815982092204,0.14937415636815077,0.9615496295410325,0.1784417618218309,0.19954199289949037,0.8589828605577138,0.9125827441419312,0.2121474075233014,1
0.4698008881748279,0.7334949045628298,0.8783657338108016,0.3790526950373052,0.5170194868494292,0.7417164105197349,0.7311359766527954,0.7829601300260849,0.5699338186415264,0
0.10461509680477521,0.90397329087804,0.8655725393210282,0.798097435818333,0.09986247716072949,0.2043973670814292,0.7436003651076519,0.023140094581946435,0.9792246337072796,0
0.3771446803556807,0.7193125336908236,0.8875710884880433,0.39462988815008226,0.31913248859966603,0.6087411288982467,0.5809893737480507,0.40913997762479715,0.6017747558677085,0
0.9353813695664948,0.4676402566265965,0.19674218075063132,0.3772059828830039,0.3941069825931186,0.13110869302621986,0.1628715005545549,0.6845620733936773,0.3394777542089027,0
0.9548983918558076,0.24359674535860742,0.09892450510482231,0.7535045630002579,0.88103605191787,0.27811335687148786,0.20208810164547797,0.18576613487108717,0.5220123013665123,1
0.46841664124677096,0.2594398398545342,0.04517311698942639,0.4814913403262807,0.9593323476356084,0.6525192007526632,0.4955065566286184,0.11069207402961612,0.25243629054958727,0
0.2947739495745427,0.7648035526072343,0.8767107972646193,0.9016418535664384,0.9845686082507541,0.9823666831045325,0.9529991327679814,0.07182214050288438,0.1377935359278052,1
0.3044665264760329,0.5528982540644615,0.0969778887054793,0.8457969578021425,0.6167561790773091,0.542364402302205,0.16531132336729115,0.25325547440019736,0.16031202498225805,0
0.8519331577947986,0.5842278600612182,0.7351294275196334,0.29603286291002573,0.37125263708827716,0.4048549644265338,0.7600149717440349,0.7723529876745681,0.2068135275140317,0
0.941538856738099,0.1206553374436864,0.8961220824236303,0.1003956456498093,0.2645398111513111,0.846478536067957,0.17949207234608744,0.4135679313099698,0.4498592999441262,1
0.24525897302320965,0.7102452013359866,0.8513346494022038,0.8745751398555718,0.33932214573656094,0.5308503942878144,0.2484064038656515,0.24479650155014543,0.16125406285192412,1
0.9400190108075147,0.8879888286055799,0.7773587133276922,0.517661521287729,0.4906079155118719,0.529745666182498,0.5365680135770893,0.43456308469769034,0.13175483289206746,1
0.12566385286853599,0.9522497158456833,0.48203075958635055,0.953205524905189,0.16357687771010998,0.5544165520399336,0.20771725335153923,0.25318460612660154,0.030054578761178785,0
0.11895331074021132,0.9168484076291957,0.3215329914823317,0.6081292119145916,0.465014131989273,0.4004512452452783,0.5318860913460681,0.18723894461534152,0.9886038985195765,0
0.818307868703863,0.7416146327315153,0.46875929701395247,0.15287712212633597,0.9206658582735678,0.34138706738172764,0.05010668969693377,0.34240367681062867,0.7944570304958843,0
0.6227087449882082,0.7508385847448596,0.7936353838623774,0.2119546110805426,0.9237833160931802,0.4379896029203726,0.6390136492641646,0.002308772586742003,0.993368498411178,1
0.2808963859641551,0.06206310654015523,0.45826204153651395,0.12903005718204175,0.1523267101575757,0.6322828130302102,0.39292739157023326,0.9218524501549951,0.31915649460807005,0
0.7261801283839011,0.4610994301549076,0.6599513011292788,0.5996953567159904,0.4727839727589982,0.9500610946244371,0.34271364275495586,0.17723550124927256,0.6780940608798283,1
0.8460075613079088,0.04025373993992376,0.44963268842268056,0.8924876896873263,0.7496186189228675,0.9918077164976282,0.5314138115972438,0.6599957188011513,0.30248028113792813,1
0.9475355996659923,0.3663354885565363,0.7385107126866286,0.4031402041190819,0.5618189300629993,0.7197825350215462,0.5089341517513543,0.9070863269095085,0.41930098792781023,0
0.6470717981433252,0.3423624333000541,0.40815666823101304,0.4400501082335524,0.12580701831228525,0.09172367905900669,0.6674899231467579,0.6555177383430523,0.6629097142100953,1
0.019766445342691674,0.3265468426717799,0.19780984725919692,0.7781514225440124,0.8606304013961301,0.24668037722614733,0.6678491588479863,0.12936280345827444,0.2751525256017133,0
0.13865449623341952,0.2835207665992292,0.6747365473492779,0.9103269101852525,0.20252240792418597,0.5420790349507192,0.7013911012434323,0.9529224684855657,0.6100604828871738,0
0.2551069310273807,0.6254781569139363,0.32049116167801617,0.9761283906917078,0.39967613516363687,0.6854277207610142,0.02322758234675848,0.40006144613475536,0.8751076133225116,0
0.6102274444332458,0.44394288639597634,0.9359374994357259,0.8539843761472291,0.32221567382293825,0.5445484020413396,0.4898242560924627,0.6322025001148623,0.3341112669587556,1
0.24420500076588825,0.9126718352555361,0.9238744994985063,0.843322885761979,0.9782044307645613,0.7449915257796885,0.7646672285619996,0.7625900919626407,0.4806076309423065,0
0.45645219451427166,0.24022627614900316,0.6448191943592905,0.28932013610233454,0.2578084097023544,0.5859613740960548,0.4099823882250432,0.2188566087946322,0.8160560167528311,1
0.860569919294376,0.16769951967778096,0.007507032799999869,0.3361299685293737,0.7975108356807525,0.8391738662343244,0.13832907011604922,0.7743359011830512,0.11570416730942945,0
0.3900625901565292,0.9986095150119159,0.1925908232309098,0.15396358257762643,0.4228003325467935,0.6196685259698614,0.9329007824132532,0.9808211455330342,0.06964063659139463,0
0.13799751734790533,0.7907379738959939,0.27063215227086046,0.8848490595063606,0.6634532572290868,0.11184480238067718,0.8325292849240071,0.17635638000807585,0.4234953946796538,1
0.55218492855933,0.5007661490802783,0.6861629156151504,0.6526867348692552,0.9920420055280549,0.9994219092241878,0.5164594026356409,0.09519908696086399,0.7278432989687184,1
0.9766640782165892,0.3183263876290203,0.4612088858375738,0.4247769248154559,0.05141915455692936,0.6722644312234448,0.3533376950684678,0.7874638746315022,0.8321200752819861,1
0.8212307865978454,0.41666599803988014,0.3215456822408995,0.7488207796670548,0.801389433842723,0.49125744639136615,0.893031019536303,0.14390869607855827,0.8790687796589601,1
0.09609523297188127,0.1535255220546139,0.5338400132739604,0.06751848018741502,0.05280710140011036,0.0005187441657055203,0.43631665969426314,0.7746238812922298,0.034838350279915664,0
0.6522576064658554,0.8231273174161865,0.16800084857787112,0.14686373482140425,0.8608009736205361,0.8231246099500947,0.5389417662641869,0.8191998792939803,0.09275607742449477,1
0.3944815179387544,0.7377975561063729,0.25745195932396336,0.7523289144335528,0.5041786043908139,0.7502659879482331,0.4646796378573296,0.3679043402218176,0.21918921647863232,0
0.20837934143501502,0.751490810571396,0.1189103480339605,0.08598235011094513,0.17629136502213016,0.17534651145392188,0.8231076228068998,0.3985066234742124,0.9903884573604824,0
0.13721125779061238,0.6535398256936433,0.4487295072012506,0.39291817669707396,0.8750841990540823,0.9755956458283996,0.8728589587741787,0.19230067903513304,0.22079792120893404,0
0.6560738790950633,0.2890835816381917,0.7347251307805799,0.5664206508096447,0.5509087684904029,0.8285469248387858,0.7105327717426778,0.026577764997291697,0.049459137146015686,1
0.6015584524560157,0.4861920756222755,0.2601846553429914,0.41865608731480164,0.7579103187328605,0.82661148465793,0.5612230678900442,0.385369480857103,0.270696761495107,0
0.5219184707692535,0.314749618564381,0.5640951370472229,0.6766523825096377,0.06607921091939484,0.0010674650227472382,0.21227713884074295,0.894511497718781,0.6462907632285592,1
0.17196035193702286,0.8902639618236188,0.46995594028734,0.47609175667866066,0.9355419438426551,0.05948669218334002,0.21517827462871852,0.5857713251547224,0.1954865095820041,0
0.6795270092089578,0.2140922893367202,0.09915697059881434,0.20698515964083974,0.42273403427206224,0.17613829917307988,0.1346920249233473,0.8602818862189409,0.32039720359730783,1
0.3607586865182536,0.055270409501227635,0.35736962350205415,0.26480717732157966,0.6104850673417885,0.20539029767240669,0.8883654530628405,0.9296666209195551,0.0998310571767902,1
0.10740295628857721,0.11532643811098797,0.619569256310312,0.12196896420962289,0.8523823179302663,0.7542715149378925,0.8198088582380241,0.5260605268860209,0.9966772115191534,0
0.04417510294416127,0.40126496418611335,0.3239366689376362,0.948645498712641,0.5768609584975929,0.8061909654447252,0.17034119365851885,0.9786341439004389,0.4986395468763152,1
0.4936720762706458,0.9708847285457378,0.38073236121714504,0.39752502455499295,0.5847527028049366,0.12805261054778694,0.3210856264118549,0.19320832244513053,0.1032834791070496,0
0.8661446063310201,0.589331166127476,0.3586727915279112,0.4086693773667128,0.43151900368735463,0.6331491821447094,0.9267693914889933,0.9327796196569825,0.3914919795306634,0
0.32926245959776956,0.45104650018525505,0.5679342304284926,0.46181791144974826,0.6587534098167009,0.5543990233797637,0.3207155466940761,0.3457308057626326,0.3785927875597309,0
0.09463976824938869,0.16606263241397312,0.7231138021453861,0.38909671152208003,0.21453897256014365,0.5626724105748573,0.7555395424734273,0.2574223623453714,0.8267898819237445,0
0.9275048596250496,0.5973945290738407,0.6689476589915796,0.05257599032305538,0.9455198910219065,0.3924847342649438,0.9239004005454299,0.5789775247502426,0.0046187988433276095,1
0.038541999323435716,0.680418805669922,0.5626680138319331,0.026532437206074344,0.7434599612223853,0.8521453370691817,0.4964174824393083,0.46575744035725497,0.0054731088346274825,0
0.7866497124935993,0.33071606674610543,0.8787636197825396,0.37306058755805305,0.5650779106307056,0.2703417881993275,0.16058831258491868,0.774907903381328,0.4965904788462816,0
0.5364879237522507,0.9654159534817355,0.9635799122221537,0.8556421217024035,0.18760929276503358,0.5942726943015799,0.8781474246555374,0.3744639364489377,0.10110616593558497,1
0.8109629022399218,0.48176355136217164,0.5643926803591786,0.9821442963178444,0.6072114304940721,0.4249793856661014,0.3699843678471978,0.4176192926540456,0.11839908317866876,1
0.7947505584175718,0.8377168581870411,0.28439713457340887,0.3037966184099441,0.8743342563348132,0.023970355527955456,0.5204574437672277,0.46367571468150104,0.6901267695784598,1
0.16339170014945448,0.6683307407951538,0.37673400787487643,0.618714778169642,0.04009500987277592,0.4617271971845094,0.5222508939823721,0.2143264028549866,0.1396236541791207,0
0.1884743030123014,0.34414107806334804,0.09681014930497145,0.9473197957296045,0.4049940614958173,0.808969602506749,0.9744171231088467,0.08073528000273911,0.651669467934994,1
0.871409086741214,0.6342344339667283,0.4290261213574127,0.4310763576379383,0.03589888600735891,0.5346007512892753,0.9935429967868474,0.9587075259719341,0.04039922884216318,1
0.7057970036294882,0.3017648666969308,0.9029891534061367,0.045114745709278536,0.9358741020110806,0.8374757437877769,0.11750438225260151,0.05982433731729919,0.8347076643269359,1
0.15575767097457938,0.5348981529758705,0.9157448578787095,0.5674481135493233,0.3972333014728241,0.4450160548539922,0.06311717070387102,0.9687523213615988,0.3106541850810828,1
0.18936349167285382,0.2860473018403953,0.9643731948914789,0.094286053488007,0.8673030405011813,0.7078438944014478,0.8300191791590281,0.9758975403678963,0.8421546555168719,0
0.9433823512778529,0.12693525679091977,0.79578856516697,0.5456756940810478,0.5434955950798607,0.8989215763205136,0.9718038186467113,0.704838323043181,0.4829383894717839,1
0.45640385790184534,0.3863414572231818,0.36159902957266266,0.3915068416844314,0.08975323525119527,0.07743608526043821,0.7798698438723117,0.4460728929202261,0.9306844885446205,0
0.6122210085939525,0.03517598218441975,0.15752334131747947,0.20581979301300757,0.9757360243896606,0.21870422615163487,0.5157556762880513,0.9361769316401961,0.9771927299143573,1
0.23636043538354456,0.04911764375004013,0.1536018325377585,0.06332847870255809,0.1951242410923364,0.5685697147037354,0.9124487962956418,0.53721888369434,0.6259895566990807,0
0.2018672516095411,0.8005836206738501,0.6177889085055832,0.8641368291927248,0.9488431070057841,0.3479007757565923,0.09057905853543935,0.22592895791678247,0.4378415656758372,1
0.9456936518244733,0.37830982237341526,0.77077321366537,0.540476692170755,0.18280877043097654,0.3207341189534516,0.6531918850228187,0.6728533946848935,0.43475974680904617,0
0.22864560266211464,0.7219067795126763,0.16887304161271477,0.9366696918651266,0.1879035790364767,0.10731236283252044,0.4976477023653788,0.519549598109694,0.5081929147782448,0
0.4366674893388395,0.9948148928296083,0.48628061267058187,0.477946580739831,0.4217660627145613,0.0668257547014629,0.592956631149616,0.22796777222318243,0.6376089802290499,0
0.050833461948477154,0.9813871012530017,0.4690050790126722,0.8967553715906984,0.4755611732329348,0.060330818574221734,0.8222135460938069,0.6481837296671343,0.7817570475739452,0
0.4281698635088733,0.6379367442466449,0.8562290037966075,0.6310654428718875,0.3476736348359033,0.6625295943661998,0.6718541886140673,0.960586962506625,0.3709123215416692,1
0.4250817675141312,0.8121229611870592,0.5057623147427412,0.736573093115733,0.45970946445359206,0.21549514181270046,0.7452038427810108,0.13115516918470993,0.19858366353130807,0
