Unnamed: 0,mean_R,mean_G,mean_B,std_R,std_G,std_B,min_R,min_G,min_B,max_R,max_G,max_B,mean_S,std_S,mean_V,std_V,rms,sobel_mean,sobel_std,sobel_pct_strong,laplacian_mean_abs,laplacian_std_abs,gabor_mean_abs_0,gabor_std_abs_0,gabor_mean_abs_45,gabor_std_abs_45,gabor_mean_abs_90,gabor_std_abs_90,gabor_mean_abs_135,gabor_std_abs_135,mean_block_0_0,pct_bright_block_0_0,mean_block_0_1,pct_bright_block_0_1,mean_block_0_2,pct_bright_block_0_2,mean_block_1_0,pct_bright_block_1_0,mean_block_1_1,pct_bright_block_1_1,mean_block_1_2,pct_bright_block_1_2,mean_block_2_0,pct_bright_block_2_0,mean_block_2_1,pct_bright_block_2_1,mean_block_2_2,pct_bright_block_2_2,H_shannon,center_mean_ratio,center_bright_ratio,lum_centroid_x,lum_centroid_y,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_entropy,brightness_skew,ratio_dark,ratio_bright,ratio_warm,filename,painter_pred,genre_pred,label_pred
10,129.41777,124.82596,113.19303,43.914856,45.23183,35.33045,0.0,0.0,0.0,224.0,227.0,235.0,0.18139537,0.10398613,0.5215989,0.1634039,0.1700020432472229,0.3282021582126617,0.3236154019832611,0.25,0.3206604421138763,0.3604274392127991,3.52011775970459,1.8207091093063357,6.220935344696045,2.2464725971221924,3.286454677581787,1.561855673789978,6.226690769195557,2.2813563346862797,0.0025181302335113,0.2383827514745735,0.0024831744376569,0.4152717997768212,0.0019448772072792,0.1245217599234815,0.001905035926029,0.0783516658695998,0.0017893653130158,0.0163199426111908,0.0016880304319784,0.0018731069663637,0.0016102499794214,0.008409054678782,0.0020673163235187,0.020783516658696,0.0012920389417558,0.0013151602104256,-1419.565425779727,0.930974781513214,0.1622567418146889,0.4762932614871943,-0.1969929891304969,0.0111821824684739,0.0047577694058418,0.0013934831367805,0.004085520748049,0.002735627349466,0.000746834964957,0.0017273932462558,0.0040229731239378,0.0037406787741929,0.0018033636733889,0.0006899609579704,0.0026340566109865,0.0043287924490869,0.0015779432142153,0.0047868289984762,0.0122865913435816,0.3283517956733703,-0.5686531066894531,0.1321221058191742,0.1385861431464037,0.6013337441676204,Camille_Pissarro_53.jpg,Alfred_Sisley,Impresionismo,4
11,105.75322,73.55622,61.089737,53.367348,34.767838,15.90319,37.0,28.0,0.0,255.0,234.0,193.0,0.33931315,0.22608992,0.41552782,0.20896634,0.1419151276350021,0.1021232232451438,0.1317023038864135,0.2500002608369946,0.0652048587799072,0.083783246576786,2.0852479934692383,1.1898595094680786,4.070433616638184,1.8966065645217896,2.0726375579833984,1.106570601463318,4.067811012268066,1.8380721807479856,0.0010145280975848,0.0065363475511049,0.001438137027435,0.2258357489741369,0.0009449592325836,0.0067810488273161,0.0014535940717905,0.14754545796785,0.0013984270626679,0.1863306102473365,0.0012388742761686,0.1000498814139969,0.0014913007616996,0.1689756428114294,0.0010976198827847,0.0015199713887738,0.0012430418282747,0.0584741934269472,-1419.565425779727,1.1117674112319946,1.8590736267837364,0.4813040469822328,-0.5712535116982106,0.0078452490270137,0.0060713151469826,0.0006274446495808,0.0049086394719779,0.0014034119667485,0.0003453757672104,0.0011649647494778,0.0054390961304306,0.0036793865729123,0.0015634776791557,0.0002217049477621,0.0013593652984127,0.0058191008865833,0.0012819974217563,0.0055228075943887,0.0152466632425785,0.3204914927482605,0.8053617477416992,0.5129281248011118,0.145615382287916,0.9461548975275784,Caravaggio_45.jpg,Caravaggio,Barroco,3
12,86.52983,66.02066,58.006542,85.88347,71.62495,58.267097,0.0,0.0,0.0,255.0,255.0,255.0,0.39746094,0.19650726,0.3461489,0.33135164,0.2890579104423523,0.222855731844902,0.3420507609844208,0.25,0.1687817424535751,0.2736689150333404,2.270484447479248,2.6302945613861084,3.6378445625305176,3.8007774353027344,2.0342609882354736,2.331467866897583,3.623986005783081,3.6824216842651367,0.0004557922948151,0.0025480318650421,0.0007709601195529,0.0104264292408622,0.0010378159349784,0.002840909090909,0.0018432325450703,0.3443357544517338,0.0018032406223937,0.2192478912839737,0.0007752511301077,0.0160789597000937,0.0016558358911424,0.1388530927835051,0.0014215882401913,0.1690487347703842,9.54465285758488e-05,0.0,-1419.534202020194,1.6460846662521362,2.1842760021983216,0.438686882206464,-0.2180781705767941,0.0090809091925621,0.0050995540805161,0.0010610551107674,0.0039815586060285,0.0020568019244819,0.0005443035042844,0.0014294344000518,0.0047811763361096,0.0038440029602497,0.0015959704760462,0.0004785870551131,0.0019419001182541,0.0052848663181066,0.0015343357808887,0.0057124313898384,0.0140731129795312,0.3252032995223999,0.7387579083442688,0.5913440964792842,0.2179472216819036,0.6510406535693445,Caravaggio_46.jpg,Caravaggio,Barroco,3
13,96.23825,69.22901,58.2629,48.807583,43.44052,35.539707,28.0,21.0,7.0,255.0,241.0,231.0,0.39630303,0.11352982,0.37736005,0.19152482,0.172097623348236,0.1379730403423309,0.2085600644350052,0.2500003622626636,0.0708635374903678,0.0992651283740997,2.0684375762939453,1.767387628555298,3.81303596496582,2.3573336601257324,1.9964431524276731,1.5068291425704956,3.826176643371582,2.422654151916504,0.0011952579952776,0.134071461231955,0.0012199592310935,0.1741459272323469,0.000943363760598,0.0114181200600953,0.0009125162614509,0.0398197138937879,0.0010608084267005,0.0569338297733359,0.0015082183526828,0.2032399242275785,0.0012186454841867,0.150395192370501,0.0011188084026798,0.0793912077862695,0.0013509456766769,0.0520935397478607,-1419.565425779727,0.906793177127838,0.5683853010515789,0.5184086113345413,-0.5290990347250608,0.0082999011501669,0.0069957422092556,0.0005165285547263,0.0048632840625941,0.0011103977449238,0.0003392629732843,0.0009254980832338,0.0057141226716339,0.0041115526109933,0.0013627774314954,0.0001953511236933,0.0010361016029492,0.0054489742033183,0.0010881316848099,0.0060262572951614,0.0144661162048578,0.3188155591487884,1.3789684772491455,0.4038895417667115,0.0984499505149201,0.9980017591474946,Caravaggio_47.jpg,Salvador_Dali,Surrealismo,0
14,77.11082,50.05467,40.506622,41.744896,24.768692,16.632921,21.0,21.0,0.0,247.0,223.0,201.0,0.38863695,0.2309834,0.30242163,0.16330673,0.1097719669342041,0.0829043090343475,0.1228363364934921,0.2500003672975859,0.0432956889271736,0.0594052784144878,1.510500431060791,1.1295980215072632,2.839508533477783,1.4771381616592407,1.4788904190063477,1.0219799280166626,2.841059684753418,1.4763381481170654,0.0008183848112821,0.116254100805249,0.0007371212122961,0.0463863207078238,0.0006256998749449,0.0114126652748782,0.0007944201352074,0.0612121814627033,0.0008714416180737,0.1400006627564038,0.0007638959214091,0.0934751632037644,0.0009596723830327,0.0405010438413361,0.0011025459971278,0.1446730954037843,0.0012219410855323,0.2481956456904265,-1419.565425779727,0.9933836460113524,1.3967305663070768,0.5001311135684635,-0.5534866452553907,0.0071885725483298,0.0062330542132258,0.0004787958750966,0.0041290614753961,0.0010537471389397,0.0003134841390419,0.0007983617251738,0.0054919156245887,0.0037374827079474,0.0011564450105652,0.0001801934849936,0.0008597776759415,0.005100751761347,0.0009979981696233,0.0048619527369737,0.0199184063822031,0.311537355184555,1.0633671283721924,0.5588058127046766,0.0288365334747673,0.9668602080079688,Caravaggio_48.jpg,Caravaggio,Barroco,3
15,76.4767,59.236507,45.97334,75.453354,65.602394,57.105278,0.0,0.0,0.0,255.0,255.0,251.0,0.42835486,0.28446004,0.3007686,0.2953798,0.2633031606674194,0.3002929389476776,0.4564590156078338,0.2500021822054241,0.2167734205722808,0.3465234935283661,2.2755205631256104,2.7717645168304443,3.3325681686401367,3.574605226516724,2.062476873397827,2.4659595489501958,3.371842384338379,3.5001022815704346,0.0001128672956838,0.0,0.0006578130996786,0.0305325443786982,0.0008757670875638,0.0975936883629191,0.0008950151968747,0.1427218934911242,0.0019070083508267,0.2473767258382643,0.0011851601302623,0.0953057199211045,0.0014528323663398,0.192465483234714,0.0007965984987094,0.0570808678500986,0.0008399145444855,0.0407100591715976,-1419.565425779727,1.9675507545471191,2.4634016140608974,0.5204773662450695,-0.2321323660149092,0.0085660461336374,0.0054607992060482,0.0009315464412793,0.0039856215007603,0.0015910021029412,0.0004267065960448,0.0011304561048746,0.0047732815146446,0.0035831250716,0.0013499995693564,0.0003716831852216,0.0015153449494391,0.0048673716373741,0.0012790194014087,0.0049545834772288,0.017713414505124,0.3185459971427917,0.8153276443481445,0.6108298490786729,0.1456534832362979,0.9497612667266044,Caravaggio_49.jpg,Caravaggio,Barroco,3
16,53.03765,44.477352,20.7842,56.714466,45.17144,44.66637,0.0,0.0,0.0,255.0,254.0,255.0,0.7461535,0.2328078,0.21734262,0.21768093,0.1856518238782882,0.2217302769422531,0.3188759684562683,0.2500010243005052,0.2161760181188583,0.2678757607936859,1.405369758605957,1.7940765619277954,2.319166421890259,2.5484657287597656,1.4540234804153442,2.0345256328582764,2.3066213130950928,2.521745443344116,0.0005022323457524,0.060112931593076,0.0005459421663545,0.0224011848560585,0.0003228143905289,0.0,0.0006168809486553,0.0444876423215773,0.0009393052896484,0.187725631768953,0.0008971978677436,0.1854114597796908,0.0006117729935795,0.0371008053318522,0.0008947678143158,0.203221327409053,0.0008102638530544,0.1616773118578172,-1419.565425779727,1.3765476942062378,1.8728065606852555,0.5154039448193611,-0.2244345559253144,0.011168772354722,0.0061891619116067,0.0015746572753414,0.0036540240980684,0.0016645494615659,0.0005875183269381,0.001815743278712,0.0037549918051809,0.0033652875572443,0.0018771738978102,0.0005604734178632,0.0017107833409681,0.0038123012054711,0.0018009330378845,0.0059397048316895,0.0130239240825176,0.3254310488700866,1.8208144903182983,0.7891108661894792,0.0671039746956803,0.5116934145671921,Caravaggio_50.jpg,Caravaggio,Barroco,3
17,71.33232,58.98635,51.143673,52.498466,39.697285,28.272064,24.0,21.0,9.0,251.0,231.0,193.0,0.20294671,0.1601014,0.28004843,0.20576629,0.1650891005992889,0.1048260331153869,0.1617318391799926,0.2500004206962354,0.0528229288756847,0.0748201683163642,1.6225441694259644,1.4160727262496948,3.087552070617676,2.1819376945495605,1.6911786794662476,1.5548014640808103,3.0832414627075195,2.201049327850342,0.0006011844961903,0.0,0.0008136730175465,0.0768541578084188,0.0009386935271322,0.0769680495656927,0.0006550785619765,0.0162257790196197,0.0009357386734336,0.092799003826763,0.0015439968556165,0.3212962400534532,0.0010410046670585,0.1534197898317439,0.0010053152218461,0.0729818380611067,0.0010089649586007,0.0914171171718398,-1419.565425779727,0.9857097864151,0.9259713534928968,0.5460502350773468,-0.3637684938209073,0.0062095480971038,0.0051947156898677,0.0004065241373609,0.004038006067276,0.0010530464351177,0.0002677084412425,0.0007624307181686,0.0052647567354142,0.0035193210933357,0.0011070948094129,0.0001628313475521,0.0009432606166228,0.005140614695847,0.0010039594490081,0.0043812450021505,0.0230449363589286,0.3069415092468261,1.5350295305252075,0.7181840058022425,0.0818658046320338,0.9686513993198184,Caravaggio_51.jpg,Caravaggio,Barroco,3
18,77.54281,53.741096,51.051395,64.69379,53.212193,42.73292,0.0,0.0,0.0,255.0,255.0,255.0,0.3274356,0.1896431,0.30580765,0.25249568,0.2143698781728744,0.197218969464302,0.3349584937095642,0.2499993914269091,0.1989614814519882,0.324645072221756,1.821514368057251,2.076114654541016,3.1412692070007324,2.8996076583862305,1.7167181968688965,1.790351629257202,3.1420347690582275,2.848496437072754,0.0007564762490801,0.0454285714285714,0.0009817172540351,0.0596483516483516,0.001486143330112,0.2022637362637362,0.0007633525528945,0.1134505494505494,0.0008749074186198,0.0722197802197802,0.0015760837122797,0.3218021978021978,0.0004465572710614,0.0016263736263736,0.0008340063504874,0.079076923076923,0.0006589891854673,0.003054945054945,-1419.3627389075286,0.9398260116577148,0.7233458979552048,0.5797980576179103,-0.1702137350856503,0.0099508827552199,0.0048224851489067,0.0015793228521943,0.0038399824406951,0.0024136158172041,0.0007503888919018,0.0017296762671321,0.0044622188434004,0.0034495536237955,0.0018040874274447,0.0006504085031338,0.0023310896940529,0.0041925930418074,0.00197847886011,0.0046620266512036,0.0138831902295351,0.3277751207351684,1.1584694385528564,0.6001893879458711,0.1140612029786001,0.8328176690676904,Caravaggio_52.jpg,Caravaggio,Barroco,3
19,52.485985,38.09184,18.064585,64.11,47.88467,35.584538,0.0,0.0,0.0,255.0,237.0,220.0,0.750724,0.21845616,0.21096724,0.24797885,0.1981032192707061,0.1677854061126709,0.2591048777103424,0.25,0.1298000663518905,0.2061541676521301,1.2855840921401978,1.7575526237487793,2.13079047203064,2.794952154159546,1.3075990676879885,1.82956337928772,2.078089475631714,2.46397066116333,0.0001532311143819,0.0,0.0003146880771964,0.0009061114324272,0.0003514657437335,0.0383651436283015,0.0006750465254299,0.1345286292654713,0.0006727399886585,0.1407364565259302,0.0014380532084032,0.372450356660883,0.001038228161633,0.149778291883555,0.0005623797187581,0.0639097744360902,0.0003434441750869,0.0027954501638712,-1419.565425779727,1.0910542011260986,1.401958761821393,0.5077660647914923,-0.2323905065190905,0.0088361930102109,0.0054163187742233,0.000959931872785,0.0042903735302388,0.0016905243974179,0.000453189597465,0.0013021335471421,0.0048233564011752,0.0038584710564464,0.0015433883527293,0.0003736638464033,0.001550082466565,0.0054235481657087,0.0013954490423202,0.0055255661718547,0.0150578105822205,0.3225535154342651,1.5181307792663574,0.7495634582623509,0.0788862862010221,0.6076980408858603,Caravaggio_53.jpg,Caravaggio,Barroco,3
