,mean_R,mean_G,mean_B,std_R,std_G,std_B,min_R,min_G,min_B,max_R,max_G,max_B,mean_S,std_S,mean_V,std_V,rms,sobel_mean,sobel_std,sobel_pct_strong,laplacian_mean_abs,laplacian_std_abs,gabor_mean_abs_0,gabor_std_abs_0,gabor_mean_abs_45,gabor_std_abs_45,gabor_mean_abs_90,gabor_std_abs_90,gabor_mean_abs_135,gabor_std_abs_135,mean_block_0_0,pct_bright_block_0_0,mean_block_0_1,pct_bright_block_0_1,mean_block_0_2,pct_bright_block_0_2,mean_block_1_0,pct_bright_block_1_0,mean_block_1_1,pct_bright_block_1_1,mean_block_1_2,pct_bright_block_1_2,mean_block_2_0,pct_bright_block_2_0,mean_block_2_1,pct_bright_block_2_1,mean_block_2_2,pct_bright_block_2_2,H_shannon,center_mean_ratio,center_bright_ratio,lum_centroid_x,lum_centroid_y,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_entropy,brightness_skew,ratio_dark,ratio_bright,ratio_warm,filename
10,129.41777,124.82596,113.19303,43.914856,45.23183,35.33045,0.0,0.0,0.0,224.0,227.0,235.0,0.18139537,0.10398613,0.5215989,0.1634039,0.1700020432472229,0.32820215821266174,0.3236154019832611,0.25,0.32066044211387634,0.3604274392127991,3.52011775970459,1.8207091093063354,6.220935344696045,2.2464725971221924,3.286454677581787,1.561855673789978,6.226690769195557,2.2813563346862793,0.0025181302335113287,0.23838275147457358,0.0024831744376569986,0.41527179977682127,0.0019448772072792053,0.12452175992348159,0.0019050359260290861,0.07835166586959988,0.0017893653130158782,0.016319942611190817,0.0016880304319784045,0.0018731069663637813,0.0016102499794214964,0.008409054678782082,0.002067316323518753,0.020783516658696,0.0012920389417558908,0.0013151602104256336,-1419.5654257797273,0.9309747815132141,0.16225674181468897,0.4762932614871943,-0.19699298913049698,0.011182182468473911,0.004757769405841827,0.00139348313678056,0.004085520748049021,0.0027356273494660854,0.0007468349649570882,0.001727393246255815,0.004022973123937845,0.0037406787741929293,0.001803363673388958,0.0006899609579704702,0.0026340566109865904,0.0043287924490869045,0.0015779432142153382,0.004786828998476267,0.012286591343581676,0.32835179567337036,-0.5686531066894531,0.13212210581917422,0.13858614314640375,0.6013337441676204,Camille_Pissarro_53.jpg
11,105.75322,73.55622,61.089737,53.367348,34.767838,15.90319,37.0,28.0,0.0,255.0,234.0,193.0,0.33931315,0.22608992,0.41552782,0.20896634,0.14191512763500214,0.10212322324514389,0.13170230388641357,0.2500002608369946,0.06520485877990723,0.08378324657678604,2.0852479934692383,1.1898595094680786,4.070433616638184,1.8966065645217896,2.0726375579833984,1.1065706014633179,4.067811012268066,1.8380721807479858,0.0010145280975848436,0.00653634755110492,0.0014381370274350047,0.22583574897413697,0.000944959232583642,0.006781048827316192,0.001453594071790576,0.14754545796785,0.0013984270626679063,0.18633061024733652,0.0012388742761686444,0.10004988141399691,0.0014913007616996765,0.16897564281142943,0.0010976198827847838,0.0015199713887738583,0.0012430418282747269,0.058474193426947256,-1419.5654257797273,1.1117674112319946,1.8590736267837364,0.48130404698223284,-0.5712535116982106,0.007845249027013779,0.00607131514698267,0.0006274446495808661,0.004908639471977949,0.0014034119667485356,0.00034537576721049845,0.0011649647494778037,0.005439096130430698,0.0036793865729123354,0.001563477679155767,0.0002217049477621913,0.0013593652984127402,0.005819100886583328,0.0012819974217563868,0.005522807594388723,0.015246663242578506,0.3204914927482605,0.8053617477416992,0.5129281248011118,0.14561538228791604,0.9461548975275783,Caravaggio_45.jpg
12,86.52983,66.02066,58.006542,85.88347,71.62495,58.267097,0.0,0.0,0.0,255.0,255.0,255.0,0.39746094,0.19650726,0.3461489,0.33135164,0.2890579104423523,0.22285573184490204,0.3420507609844208,0.25,0.16878174245357513,0.27366891503334045,2.270484447479248,2.6302945613861084,3.6378445625305176,3.8007774353027344,2.0342609882354736,2.331467866897583,3.623986005783081,3.6824216842651367,0.0004557922948151827,0.0025480318650421743,0.0007709601195529103,0.01042642924086223,0.0010378159349784255,0.002840909090909091,0.0018432325450703502,0.3443357544517338,0.001803240622393787,0.21924789128397376,0.0007752511301077902,0.01607895970009372,0.0016558358911424875,0.13885309278350516,0.0014215882401913404,0.16904873477038426,9.544652857584879e-05,0.0,-1419.534202020194,1.6460846662521362,2.1842760021983216,0.438686882206464,-0.21807817057679418,0.009080909192562103,0.0050995540805161,0.0010610551107674837,0.003981558606028557,0.002056801924481988,0.0005443035042844713,0.0014294344000518322,0.004781176336109638,0.0038440029602497816,0.0015959704760462046,0.00047858705511316657,0.0019419001182541251,0.005284866318106651,0.0015343357808887959,0.005712431389838457,0.014073112979531288,0.3252032995223999,0.7387579083442688,0.5913440964792842,0.21794722168190364,0.6510406535693445,Caravaggio_46.jpg
13,96.23825,69.22901,58.2629,48.807583,43.44052,35.539707,28.0,21.0,7.0,255.0,241.0,231.0,0.39630303,0.11352982,0.37736005,0.19152482,0.17209762334823608,0.13797304034233093,0.2085600644350052,0.2500003622626636,0.07086353749036789,0.09926512837409973,2.0684375762939453,1.7673876285552979,3.8130359649658203,2.3573336601257324,1.9964431524276733,1.5068291425704956,3.826176643371582,2.422654151916504,0.0011952579952776432,0.13407146123195507,0.0012199592310935259,0.17414592723234698,0.0009433637605980039,0.011418120060095368,0.0009125162614509463,0.03981971389378797,0.0010608084267005324,0.05693382977333595,0.0015082183526828885,0.20323992422757856,0.001218645484186709,0.150395192370501,0.0011188084026798606,0.07939120778626951,0.001350945676676929,0.05209353974786073,-1419.5654257797273,0.9067931771278381,0.5683853010515789,0.5184086113345413,-0.5290990347250608,0.008299901150166988,0.006995742209255695,0.000516528554726392,0.004863284062594175,0.00111039774492383,0.00033926297328434885,0.0009254980832338333,0.005714122671633959,0.004111552610993385,0.0013627774314954877,0.00019535112369339913,0.001036101602949202,0.0054489742033183575,0.0010881316848099232,0.006026257295161486,0.014466116204857826,0.31881555914878845,1.3789684772491455,0.40388954176671155,0.09844995051492016,0.9980017591474946,Caravaggio_47.jpg
14,77.11082,50.05467,40.506622,41.744896,24.768692,16.632921,21.0,21.0,0.0,247.0,223.0,201.0,0.38863695,0.2309834,0.30242163,0.16330673,0.1097719669342041,0.08290430903434753,0.12283633649349213,0.25000036729758596,0.043295688927173615,0.05940527841448784,1.510500431060791,1.1295980215072632,2.839508533477783,1.4771381616592407,1.4788904190063477,1.0219799280166626,2.841059684753418,1.4763381481170654,0.0008183848112821579,0.11625410080524903,0.0007371212122961879,0.046386320707823836,0.0006256998749449849,0.011412665274878218,0.0007944201352074742,0.06121218146270338,0.0008714416180737317,0.14000066275640388,0.0007638959214091301,0.09347516320376445,0.0009596723830327392,0.04050104384133612,0.0011025459971278906,0.14467309540378434,0.0012219410855323076,0.2481956456904265,-1419.5654257797273,0.9933836460113525,1.3967305663070768,0.5001311135684635,-0.5534866452553907,0.00718857254832983,0.0062330542132258415,0.00047879587509669363,0.004129061475396156,0.0010537471389397979,0.00031348413904197514,0.0007983617251738906,0.005491915624588728,0.0037374827079474926,0.0011564450105652213,0.0001801934849936515,0.0008597776759415865,0.0051007517613470554,0.0009979981696233153,0.0048619527369737625,0.019918406382203102,0.31153735518455505,1.0633671283721924,0.5588058127046766,0.02883653347476739,0.9668602080079689,Caravaggio_48.jpg
15,76.4767,59.236507,45.97334,75.453354,65.602394,57.105278,0.0,0.0,0.0,255.0,255.0,251.0,0.42835486,0.28446004,0.3007686,0.2953798,0.26330316066741943,0.3002929389476776,0.45645901560783386,0.2500021822054241,0.21677342057228088,0.3465234935283661,2.2755205631256104,2.7717645168304443,3.3325681686401367,3.5746052265167236,2.062476873397827,2.4659595489501953,3.371842384338379,3.5001022815704346,0.00011286729568382725,0.0,0.0006578130996786058,0.030532544378698224,0.0008757670875638723,0.09759368836291914,0.0008950151968747377,0.14272189349112427,0.0019070083508267999,0.2473767258382643,0.0011851601302623749,0.09530571992110454,0.0014528323663398623,0.192465483234714,0.0007965984987094998,0.05708086785009862,0.0008399145444855094,0.04071005917159763,-1419.5654257797273,1.9675507545471191,2.4634016140608974,0.5204773662450695,-0.23213236601490927,0.008566046133637428,0.00546079920604825,0.0009315464412793517,0.003985621500760317,0.0015910021029412746,0.00042670659604482353,0.001130456104874611,0.004773281514644623,0.0035831250716000795,0.0013499995693564415,0.00037168318522162735,0.001515344949439168,0.004867371637374163,0.001279019401408732,0.00495458347722888,0.017713414505124092,0.31854599714279175,0.8153276443481445,0.6108298490786729,0.14565348323629793,0.9497612667266045,Caravaggio_49.jpg
16,53.03765,44.477352,20.7842,56.714466,45.17144,44.66637,0.0,0.0,0.0,255.0,254.0,255.0,0.7461535,0.2328078,0.21734262,0.21768093,0.18565182387828827,0.2217302769422531,0.3188759684562683,0.2500010243005052,0.21617601811885834,0.2678757607936859,1.405369758605957,1.7940765619277954,2.319166421890259,2.5484657287597656,1.4540234804153442,2.0345256328582764,2.3066213130950928,2.521745443344116,0.000502232345752418,0.060112931593076,0.0005459421663545072,0.022401184856058503,0.0003228143905289471,0.0,0.0006168809486553073,0.04448764232157734,0.0009393052896484733,0.18772563176895307,0.0008971978677436709,0.18541145977969084,0.0006117729935795069,0.03710080533185226,0.0008947678143158555,0.20322132740905305,0.0008102638530544937,0.16167731185781728,-1419.5654257797273,1.3765476942062378,1.8728065606852555,0.5154039448193611,-0.22443455592531442,0.011168772354722023,0.006189161911606789,0.0015746572753414512,0.0036540240980684757,0.0016645494615659118,0.0005875183269381523,0.0018157432787120342,0.0037549918051809072,0.003365287557244301,0.0018771738978102803,0.0005604734178632498,0.0017107833409681916,0.003812301205471158,0.0018009330378845334,0.005939704831689596,0.013023924082517624,0.32543104887008667,1.8208144903182983,0.7891108661894792,0.06710397469568032,0.5116934145671921,Caravaggio_50.jpg
17,71.33232,58.98635,51.143673,52.498466,39.697285,28.272064,24.0,21.0,9.0,251.0,231.0,193.0,0.20294671,0.1601014,0.28004843,0.20576629,0.16508910059928894,0.10482603311538696,0.16173183917999268,0.25000042069623546,0.05282292887568474,0.07482016831636429,1.6225441694259644,1.4160727262496948,3.087552070617676,2.1819376945495605,1.6911786794662476,1.5548014640808105,3.0832414627075195,2.201049327850342,0.0006011844961903989,0.0,0.0008136730175465345,0.07685415780841888,0.0009386935271322727,0.07696804956569277,0.000655078561976552,0.016225779019619753,0.0009357386734336615,0.09279900382676304,0.0015439968556165695,0.3212962400534532,0.001041004667058587,0.1534197898317439,0.0010053152218461037,0.07298183806110672,0.0010089649586007,0.09141711717183988,-1419.5654257797273,0.9857097864151001,0.9259713534928969,0.5460502350773468,-0.36376849382090737,0.006209548097103834,0.005194715689867735,0.00040652413736097515,0.004038006067276001,0.0010530464351177216,0.00026770844124257565,0.0007624307181686163,0.005264756735414267,0.0035193210933357477,0.0011070948094129562,0.00016283134755212814,0.0009432606166228652,0.0051406146958470345,0.0010039594490081072,0.004381245002150536,0.02304493635892868,0.30694150924682617,1.5350295305252075,0.7181840058022425,0.08186580463203383,0.9686513993198184,Caravaggio_51.jpg
18,77.54281,53.741096,51.051395,64.69379,53.212193,42.73292,0.0,0.0,0.0,255.0,255.0,255.0,0.3274356,0.1896431,0.30580765,0.25249568,0.21436987817287445,0.19721896946430206,0.3349584937095642,0.24999939142690916,0.19896148145198822,0.324645072221756,1.821514368057251,2.0761146545410156,3.1412692070007324,2.8996076583862305,1.7167181968688965,1.7903516292572021,3.1420347690582275,2.848496437072754,0.0007564762490801513,0.04542857142857143,0.0009817172540351748,0.059648351648351645,0.0014861433301120996,0.20226373626373625,0.0007633525528945029,0.11345054945054946,0.0008749074186198413,0.07221978021978022,0.0015760837122797966,0.3218021978021978,0.00044655727106146514,0.0016263736263736263,0.0008340063504874706,0.07907692307692307,0.0006589891854673624,0.003054945054945055,-1419.3627389075286,0.9398260116577148,0.7233458979552048,0.5797980576179103,-0.17021373508565033,0.009950882755219936,0.004822485148906708,0.0015793228521943092,0.0038399824406951666,0.0024136158172041178,0.0007503888919018209,0.001729676267132163,0.004462218843400478,0.0034495536237955093,0.001804087427444756,0.0006504085031338036,0.0023310896940529346,0.004192593041807413,0.0019784788601100445,0.004662026651203632,0.013883190229535103,0.32777512073516846,1.1584694385528564,0.6001893879458711,0.11406120297860013,0.8328176690676904,Caravaggio_52.jpg
19,52.485985,38.09184,18.064585,64.11,47.88467,35.584538,0.0,0.0,0.0,255.0,237.0,220.0,0.750724,0.21845616,0.21096724,0.24797885,0.19810321927070618,0.1677854061126709,0.2591048777103424,0.25,0.12980006635189056,0.20615416765213013,1.2855840921401978,1.7575526237487793,2.1307904720306396,2.794952154159546,1.3075990676879883,1.8295633792877197,2.078089475631714,2.46397066116333,0.00015323111438192427,0.0,0.00031468807719647884,0.0009061114324272219,0.00035146574373357,0.038365143628301526,0.0006750465254299343,0.13452862926547138,0.0006727399886585772,0.1407364565259302,0.0014380532084032893,0.372450356660883,0.0010382281616330147,0.14977829188355504,0.0005623797187581658,0.06390977443609022,0.0003434441750869155,0.0027954501638712166,-1419.5654257797273,1.0910542011260986,1.4019587618213927,0.5077660647914923,-0.23239050651909052,0.008836193010210991,0.005416318774223328,0.0009599318727850914,0.004290373530238867,0.001690524397417903,0.0004531895974650979,0.001302133547142148,0.0048233564011752605,0.003858471056446433,0.0015433883527293801,0.00037366384640336037,0.0015500824665650725,0.00542354816570878,0.0013954490423202515,0.005525566171854734,0.015057810582220554,0.32255351543426514,1.5181307792663574,0.7495634582623509,0.07888628620102214,0.6076980408858603,Caravaggio_53.jpg
